property_id,location,property_type,bedrooms,bathrooms,square_feet,year_built,parking,furnished_status,amenities,latitude,longitude,price
2667,Nairobi,Apartment,1,5,3693,2020,3,Semi-Furnished,Playground,-1.332385,36.793305,40923899
2668,Malindi,Villa,6,3,2649,2022,2,Furnished,"Security, Pool, Parking, Garden",-3.174244,40.124098,18321810
2669,Nakuru,Townhouse,6,3,3656,2024,3,Furnished,"Playground, Gym, Parking",-0.336536,36.098426,29531390
2670,Nairobi,Bungalow,2,5,1112,2022,2,Unfurnished,Pool,-1.266435,36.802646,9471411
2671,Kisumu,Villa,6,5,3758,2018,3,Furnished,Garden,-0.117478,34.816095,33208917
2672,Wajir,Apartment,2,1,502,2022,1,Unfurnished,"Parking, Garden",1.773384,40.045675,2218943
2673,Garissa,Apartment,6,3,2637,2020,1,Unfurnished,Security,-0.494535,39.660932,13447464
2674,Malindi,Bungalow,3,4,960,2024,2,Unfurnished,"Gym, Security",-3.235542,40.134245,6219360
2675,Eldoret,Apartment,4,5,3770,2021,2,Furnished,"Security, Gym, Parking",0.527204,35.24278,26707060
2676,Nakuru,Townhouse,1,3,3060,2022,1,Unfurnished,Pool,-0.253385,36.072513,24325102
2677,Garissa,House,3,4,1390,2018,3,Furnished,Playground,-0.417882,39.616184,7356196
2678,Nairobi,House,4,2,2005,2023,2,Furnished,Gym,-1.294081,36.777211,22929784
2679,Nakuru,Bungalow,6,2,3861,2024,0,Semi-Furnished,"Pool, Parking, Garden, Security",-0.28314,36.031364,31680277
2680,Thika,Townhouse,3,1,3752,2024,0,Semi-Furnished,"Garden, Playground",-1.07256,37.115218,24190860
2681,Thika,Bungalow,2,3,3686,2023,0,Semi-Furnished,"Parking, Garden, Security, Gym",-1.03034,37.111658,18352812
2682,Mombasa,Villa,2,3,3661,2022,3,Unfurnished,"Pool, Garden",-4.039398,39.664403,26078144
2683,Garissa,Apartment,2,5,3380,2022,3,Unfurnished,Pool,-0.452924,39.609778,18713950
2684,Thika,Villa,5,5,2162,2020,3,Unfurnished,"Pool, Parking, Garden",-1.013215,37.038232,11454854
2685,Mombasa,Apartment,4,3,2606,2019,1,Unfurnished,"Security, Playground",-4.046136,39.672494,29010752
2686,Wajir,Bungalow,6,1,3368,2019,0,Semi-Furnished,"Security, Pool, Gym, Garden",1.722423,40.080727,15523608
2687,Nairobi,Townhouse,6,4,2492,2023,1,Unfurnished,Gym,-1.34153,36.849886,20831052
2688,Naivasha,Townhouse,5,5,2877,2024,2,Furnished,Gym,-0.718989,36.392757,17185880
2689,Kisumu,Apartment,3,4,2449,2021,2,Furnished,"Security, Garden, Pool, Playground",-0.112152,34.729239,21121398
2690,Nakuru,Villa,2,2,438,2024,3,Furnished,"Playground, Pool, Parking, Garden",-0.325522,36.030505,3730630
2691,Wajir,House,1,1,762,2023,2,Unfurnished,Playground,1.764451,40.089683,2697810
2692,Naivasha,House,4,5,1331,2023,1,Unfurnished,"Garden, Playground, Security",-0.765266,36.459663,8307870
2693,Garissa,House,1,2,1341,2021,2,Unfurnished,"Parking, Gym",-0.504966,39.625218,5465609
2694,Malindi,Townhouse,4,1,3106,2022,0,Semi-Furnished,"Pool, Gym, Garden, Security",-3.259906,40.101292,18318514
2695,Naivasha,Townhouse,3,3,1356,2019,3,Semi-Furnished,"Security, Gym, Playground",-0.746951,36.466423,7430187
2696,Thika,House,1,2,1289,2019,3,Unfurnished,"Playground, Pool, Garden, Parking",-1.03606,37.091487,8284505
2697,Eldoret,House,3,4,3707,2022,2,Unfurnished,Playground,0.520681,35.282876,23579960
2698,Nairobi,Townhouse,5,1,3567,2018,1,Semi-Furnished,Parking,-1.318381,36.809126,42904496
2699,Kisumu,House,5,3,2432,2021,2,Semi-Furnished,Garden,-0.083266,34.808647,22498899
2700,Naivasha,Townhouse,6,5,1920,2024,0,Semi-Furnished,"Security, Parking, Pool, Playground",-0.748971,36.41683,10424064
2701,Nakuru,Bungalow,2,1,1764,2024,3,Unfurnished,Gym,-0.35148,36.074072,10542332
2702,Wajir,Bungalow,3,2,2150,2024,0,Semi-Furnished,Playground,1.712024,40.079826,10243320
2703,Naivasha,Apartment,6,2,1119,2022,2,Semi-Furnished,"Pool, Garden",-0.696194,36.424918,6858175
2704,Nairobi,Townhouse,1,3,1571,2022,2,Unfurnished,"Parking, Playground, Gym, Pool",-1.280323,36.814884,20085633
2705,Naivasha,Townhouse,2,3,3104,2020,2,Semi-Furnished,"Garden, Pool, Playground, Security",-0.73748,36.389858,19216811
2706,Mombasa,Bungalow,3,4,1871,2019,3,Furnished,"Garden, Security, Pool, Gym",-4.017819,39.682833,18020241
2707,Nakuru,House,3,5,1384,2022,0,Furnished,"Gym, Security",-0.279447,36.063539,10270197
2708,Garissa,Townhouse,6,4,3194,2018,2,Unfurnished,"Gym, Garden",-0.471438,39.653707,17167278
2709,Nairobi,Bungalow,1,2,1277,2020,0,Unfurnished,"Security, Gym",-1.296652,36.78773,13399188
2710,Garissa,Apartment,2,1,3047,2020,3,Furnished,"Parking, Garden, Security",-0.453946,39.612346,11866963
2711,Nairobi,Bungalow,4,5,1456,2022,1,Unfurnished,"Parking, Garden",-1.280036,36.798152,13492352
2712,Nakuru,House,5,3,2260,2018,2,Unfurnished,"Security, Garden",-0.334251,36.054994,14642854
2713,Thika,Apartment,1,2,1987,2021,1,Furnished,Security,-1.076696,37.035594,11902780
2714,Thika,Bungalow,6,2,3245,2023,0,Semi-Furnished,"Pool, Playground",-1.032576,37.089619,21905047
2715,Nakuru,House,6,4,3518,2018,0,Semi-Furnished,"Pool, Garden, Parking",-0.310909,36.102508,29453228
2716,Eldoret,Bungalow,1,3,683,2022,3,Semi-Furnished,"Playground, Parking",0.502303,35.304213,4494422
2717,Garissa,House,2,2,3716,2024,1,Semi-Furnished,"Security, Playground",-0.505581,39.694711,15705753
2718,Nairobi,Apartment,1,4,745,2019,3,Semi-Furnished,"Gym, Garden",-1.272398,36.853295,8223480
2719,Thika,Villa,1,3,2861,2023,3,Unfurnished,"Security, Gym, Garden",-0.992906,37.07957,14725432
2720,Naivasha,Villa,2,1,1961,2024,1,Furnished,"Gym, Garden, Playground",-0.684364,36.428652,14030540
2721,Thika,Apartment,3,1,1284,2018,2,Semi-Furnished,"Garden, Playground, Pool, Gym",-0.993811,37.035403,6764426
2722,Nakuru,Villa,5,3,3922,2021,0,Semi-Furnished,"Garden, Pool, Gym",-0.349443,36.050898,23973562
2723,Garissa,Villa,2,2,1765,2023,0,Semi-Furnished,"Security, Pool, Gym",-0.470786,39.627548,7118800
2724,Nairobi,Apartment,1,3,3419,2023,0,Furnished,"Gym, Pool, Parking, Playground",-1.299095,36.782077,28803188
2725,Mombasa,Bungalow,6,1,3144,2022,0,Furnished,"Gym, Security, Pool, Garden",-4.073932,39.675007,24667948
2726,Malindi,Townhouse,6,1,1109,2018,2,Semi-Furnished,"Garden, Gym, Security, Parking",-3.233497,40.100178,7815154
2727,Naivasha,Townhouse,6,5,1311,2023,1,Furnished,"Parking, Security, Garden",-0.748228,36.418112,9019242
2728,Garissa,Apartment,5,5,2171,2018,3,Furnished,Gym,-0.454285,39.665429,11121183
2729,Malindi,House,3,5,3269,2021,2,Unfurnished,"Pool, Parking, Security",-3.178634,40.161941,20453385
2730,Nakuru,House,4,3,1035,2022,3,Unfurnished,"Pool, Playground, Garden",-0.343726,36.110013,8852224
2731,Eldoret,House,6,5,974,2019,2,Furnished,"Security, Parking",0.542575,35.297916,7078074
2732,Malindi,Apartment,6,3,2891,2021,3,Semi-Furnished,"Playground, Parking",-3.243303,40.119913,17220359
2733,Eldoret,House,1,1,2496,2022,0,Semi-Furnished,"Gym, Playground",0.532587,35.224318,18857440
2734,Nairobi,Villa,5,3,3282,2020,1,Semi-Furnished,"Parking, Security, Playground",-1.257474,36.799881,41779683
2735,Eldoret,Townhouse,2,1,3059,2019,2,Furnished,Garden,0.556551,35.226281,21426401
2736,Nairobi,House,2,4,2955,2023,2,Unfurnished,"Pool, Gym, Playground, Security",-1.319634,36.786969,25821032
2737,Kisumu,Bungalow,1,2,2769,2022,2,Semi-Furnished,"Pool, Garden",-0.067214,34.761143,24492674
2738,Nakuru,Villa,2,1,1756,2018,2,Unfurnished,"Pool, Garden, Parking",-0.262789,36.1042,10410437
2739,Garissa,Townhouse,4,3,2624,2019,0,Unfurnished,"Security, Playground, Gym",-0.43979,39.632082,12150009
2740,Thika,House,6,2,2356,2021,3,Semi-Furnished,"Garden, Security",-1.058718,37.030694,12005631
2741,Eldoret,House,5,2,3207,2020,3,Unfurnished,"Gym, Security",0.569837,35.240483,22086317
2742,Thika,Villa,3,2,3306,2022,1,Unfurnished,Playground,-0.984348,37.043214,23002302
2743,Garissa,Townhouse,3,5,3186,2023,0,Unfurnished,"Parking, Garden",-0.431961,39.683349,12534877
2744,Kisumu,Bungalow,5,4,465,2018,2,Unfurnished,"Parking, Garden",-0.141609,34.805907,4278218
2745,Mombasa,Townhouse,3,4,3422,2019,0,Unfurnished,"Gym, Parking, Playground",-4.092385,39.626597,27530907
2746,Malindi,Villa,1,5,1712,2023,2,Semi-Furnished,"Security, Garden, Gym, Playground",-3.236275,40.130669,8933920
2747,Garissa,House,5,5,3499,2021,1,Furnished,Security,-0.457712,39.639615,19002012
2748,Wajir,House,4,3,3768,2023,1,Semi-Furnished,"Garden, Gym",1.723225,40.049699,16951316
2749,Nakuru,House,3,1,1636,2018,0,Unfurnished,"Garden, Playground",-0.344815,36.124919,14317084
2750,Malindi,Townhouse,6,3,766,2022,3,Semi-Furnished,"Gym, Security, Garden, Pool",-3.207955,40.096423,6327382
2751,Thika,Villa,5,5,1726,2020,1,Unfurnished,"Parking, Garden, Playground, Pool",-1.027723,37.093841,9099622
2752,Nairobi,House,6,4,1286,2020,3,Furnished,"Gym, Playground, Garden, Security",-1.259618,36.777123,11196640
2753,Wajir,Villa,3,4,3650,2019,1,Furnished,Parking,1.781169,40.085268,14681730
2754,Wajir,Apartment,4,4,1298,2018,1,Furnished,"Pool, Parking",1.733235,40.094387,4625768
2755,Malindi,House,3,2,1064,2022,2,Semi-Furnished,"Gym, Security, Parking, Pool",-3.194567,40.071702,7503280
2756,Nakuru,House,2,3,3942,2022,2,Unfurnished,"Security, Garden, Gym, Pool",-0.351217,36.12415,28866618
2757,Garissa,Townhouse,1,3,2905,2019,0,Unfurnished,"Security, Parking, Garden, Playground",-0.461431,39.618821,14432108
2758,Eldoret,Bungalow,5,3,3486,2020,0,Semi-Furnished,"Parking, Playground, Pool, Garden",0.501332,35.234406,20136638
2759,Wajir,Villa,1,2,519,2020,0,Furnished,Gym,1.715843,40.075582,1672570
2760,Malindi,Apartment,3,5,2171,2021,1,Semi-Furnished,"Gym, Pool",-3.265829,40.159859,14635113
2761,Kisumu,House,1,3,3623,2022,3,Semi-Furnished,Security,-0.131124,34.776975,33502610
2762,Nakuru,House,5,4,995,2023,3,Furnished,"Playground, Garden",-0.283352,36.082413,6610593
2763,Thika,Townhouse,2,2,870,2018,3,Semi-Furnished,"Pool, Security",-1.004711,37.10585,5280887
2764,Nairobi,Bungalow,2,2,593,2021,1,Furnished,Playground,-1.334866,36.826935,6258088
2765,Garissa,House,5,3,2312,2024,1,Furnished,"Garden, Pool, Playground",-0.475861,39.620936,10438594
2766,Thika,House,3,4,3451,2018,1,Semi-Furnished,Parking,-1.023867,37.034315,19985194
2767,Garissa,Villa,1,2,2068,2023,1,Furnished,"Garden, Playground",-0.416683,39.634284,11067017
2768,Malindi,Apartment,3,4,1950,2018,1,Furnished,"Security, Pool, Garden",-3.185269,40.100637,10204050
2769,Nairobi,House,4,4,2020,2021,2,Unfurnished,"Security, Parking, Garden",-1.255502,36.856462,25832608
2770,Garissa,Apartment,6,2,861,2022,2,Unfurnished,"Playground, Security",-0.414365,39.652398,3689440
2771,Nairobi,House,6,4,3914,2019,1,Furnished,Gym,-1.246503,36.822048,38055414
2772,Malindi,Townhouse,5,4,2847,2024,2,Furnished,"Gym, Garden, Security",-3.263485,40.074449,20873132
2773,Thika,Townhouse,6,1,3768,2024,2,Furnished,"Playground, Parking, Pool, Gym",-1.073358,37.117887,23829720
2774,Mombasa,Villa,6,1,3255,2020,1,Semi-Furnished,"Garden, Playground, Parking, Security",-4.063364,39.717412,30297968
2775,Garissa,Townhouse,1,1,436,2023,0,Unfurnished,"Security, Playground, Gym, Garden",-0.492726,39.690711,2013603
2776,Malindi,Bungalow,1,4,1917,2022,3,Furnished,"Security, Pool",-3.177864,40.079696,12681271
2777,Nakuru,House,6,4,2626,2019,2,Semi-Furnished,"Security, Playground, Garden",-0.35182,36.075893,19809190
2778,Wajir,Bungalow,1,5,1084,2023,0,Unfurnished,"Pool, Garden, Playground, Parking",1.779866,40.034252,3939961
2779,Wajir,Bungalow,1,2,1514,2022,3,Semi-Furnished,"Garden, Pool, Security, Parking",1.732897,40.040236,5517697
2780,Eldoret,Townhouse,3,5,2739,2019,1,Semi-Furnished,Garden,0.546462,35.243025,18837552
2781,Garissa,Townhouse,6,1,2823,2024,2,Unfurnished,"Parking, Garden, Pool, Gym",-0.432862,39.701583,11019975
2782,Wajir,House,4,1,3381,2018,2,Unfurnished,"Security, Parking, Pool, Playground",1.703027,40.073886,12413369
2783,Mombasa,House,3,5,1812,2022,2,Furnished,"Gym, Garden, Playground",-3.995149,39.658121,18889670
2784,Naivasha,Townhouse,2,4,2608,2020,2,Semi-Furnished,"Security, Playground",-0.675176,36.468245,19329549
2785,Naivasha,Townhouse,1,2,3937,2022,3,Unfurnished,"Garden, Parking",-0.735056,36.42188,28917855
2786,Garissa,House,6,4,1802,2022,3,Furnished,"Garden, Parking, Security, Playground",-0.40847,39.661412,8329859
2787,Kisumu,Apartment,3,5,1283,2020,1,Unfurnished,"Security, Parking",-0.073954,34.740354,9348229
2788,Nairobi,Bungalow,3,4,1603,2018,1,Furnished,"Gym, Pool",-1.323451,36.8622,17425169
2789,Eldoret,Bungalow,4,1,2766,2020,2,Semi-Furnished,"Garden, Playground, Gym, Security",0.489767,35.310634,18998584
2790,Kisumu,Bungalow,2,4,2349,2019,2,Furnished,"Playground, Gym, Garden, Security",-0.133538,34.807413,20548917
2791,Nakuru,Villa,2,2,2257,2024,2,Semi-Furnished,"Gym, Garden",-0.254448,36.069902,19912638
2792,Kisumu,House,2,2,1484,2024,0,Furnished,"Parking, Security, Pool, Gym",-0.078818,34.759074,9917825
2793,Mombasa,Bungalow,3,4,676,2018,2,Furnished,"Parking, Security",-4.0484,39.711168,5770192
2794,Wajir,Bungalow,5,2,796,2024,1,Unfurnished,"Garden, Parking, Gym",1.743734,40.089047,3091935
2795,Garissa,Apartment,4,4,1168,2022,1,Furnished,"Gym, Garden",-0.447225,39.704872,5133086
2796,Kisumu,Apartment,4,1,2150,2019,0,Furnished,"Parking, Garden, Security",-0.073343,34.789363,16037380
2797,Garissa,House,6,4,1218,2021,3,Semi-Furnished,"Gym, Pool, Parking",-0.48852,39.672456,7371349
2798,Mombasa,Apartment,1,3,2339,2024,3,Unfurnished,"Pool, Security, Playground, Gym",-4.068209,39.656217,18116849
2799,Naivasha,Bungalow,2,2,1488,2019,3,Furnished,"Gym, Pool, Parking",-0.685248,36.421318,9023691
2800,Naivasha,Bungalow,6,1,2568,2018,2,Furnished,"Gym, Pool, Playground, Parking",-0.719312,36.434679,18472509
2801,Nakuru,Bungalow,6,2,2095,2023,3,Furnished,"Gym, Playground",-0.33391,36.067955,17247708
2802,Kisumu,Bungalow,4,3,1240,2018,0,Semi-Furnished,"Garden, Gym, Playground",-0.141044,34.782531,8717920
2803,Nakuru,Bungalow,4,5,1958,2019,2,Unfurnished,"Playground, Security, Parking",-0.306458,36.06826,11285305
2804,Wajir,Townhouse,2,2,2149,2019,2,Unfurnished,"Parking, Gym",1.782441,40.096421,7824222
2805,Mombasa,Apartment,4,4,2235,2020,0,Semi-Furnished,"Playground, Parking",-4.046814,39.641136,20294182
2806,Kisumu,Bungalow,5,2,2823,2022,2,Unfurnished,"Gym, Security, Pool",-0.092005,34.794873,23667796
2807,Garissa,Bungalow,2,3,3776,2019,3,Furnished,"Playground, Pool, Security, Garden",-0.427087,39.640532,17134982
2808,Naivasha,Apartment,4,4,2338,2023,0,Unfurnished,"Security, Pool",-0.712756,36.479927,13733263
2809,Mombasa,Apartment,3,4,3597,2022,2,Furnished,Playground,-4.088898,39.656677,39267020
2810,Wajir,Bungalow,4,4,3802,2021,0,Semi-Furnished,"Pool, Security",1.758425,40.111445,15992002
2811,Malindi,Bungalow,5,4,886,2023,3,Unfurnished,"Security, Playground",-3.203874,40.078333,5252504
2812,Wajir,Bungalow,2,3,1804,2023,3,Semi-Furnished,"Parking, Security, Garden",1.763901,40.075584,6949846
2813,Garissa,House,6,1,1372,2023,3,Unfurnished,"Pool, Gym, Garden, Parking",-0.504543,39.684747,6052190
2814,Nairobi,Townhouse,6,1,1249,2023,3,Unfurnished,"Security, Gym, Parking",-1.260361,36.805242,12454508
2815,Wajir,Villa,6,4,410,2023,2,Furnished,"Playground, Garden, Parking",1.746409,40.062074,2182764
2816,Wajir,Villa,4,2,1484,2022,2,Unfurnished,"Garden, Playground, Pool, Security",1.794114,40.107826,4854671
2817,Wajir,Townhouse,1,1,1883,2021,2,Unfurnished,Garden,1.786056,40.088771,8623211
2818,Thika,Apartment,6,1,3082,2019,2,Semi-Furnished,"Gym, Security",-1.029789,37.079679,19694839
2819,Garissa,Bungalow,5,2,636,2020,0,Semi-Furnished,Gym,-0.48087,39.653811,2896956
2820,Eldoret,Townhouse,3,3,3607,2018,0,Furnished,Garden,0.525904,35.239387,27265932
2821,Malindi,House,3,3,1225,2021,0,Unfurnished,"Gym, Pool, Garden",-3.188717,40.093806,6845175
2822,Thika,House,2,3,1551,2020,3,Unfurnished,"Garden, Security",-1.04449,37.11143,9379438
2823,Naivasha,Townhouse,6,5,1750,2021,0,Furnished,"Garden, Pool, Parking",-0.763249,36.388165,12779475
2824,Naivasha,Apartment,5,3,1767,2023,0,Unfurnished,"Garden, Gym",-0.726233,36.456275,13076445
2825,Nakuru,House,3,2,3624,2022,3,Semi-Furnished,"Garden, Parking, Gym",-0.303748,36.03424,32091540
2826,Naivasha,Townhouse,6,2,2920,2018,2,Unfurnished,"Parking, Pool",-0.715094,36.435319,17726676
2827,Wajir,House,4,3,496,2023,1,Furnished,"Gym, Parking, Playground",1.727343,40.021181,2172208
2828,Malindi,Townhouse,2,5,1792,2022,0,Unfurnished,"Pool, Security, Parking",-3.180193,40.073728,10857024
2829,Garissa,Apartment,3,2,3231,2024,0,Semi-Furnished,"Parking, Gym",-0.472636,39.646835,15855972
2830,Nakuru,Villa,5,4,2355,2021,2,Unfurnished,"Security, Parking, Gym, Playground",-0.253377,36.09599,20040141
2831,Malindi,Villa,6,5,1287,2024,0,Furnished,"Pool, Security, Parking",-3.255607,40.15095,10303980
2832,Mombasa,Apartment,3,2,3568,2021,0,Semi-Furnished,"Garden, Parking, Security",-4.058377,39.707591,35161500
2833,Eldoret,Townhouse,5,5,760,2019,3,Semi-Furnished,Parking,0.479503,35.317571,5400480
2834,Malindi,House,3,4,2584,2018,0,Unfurnished,Garden,-3.257037,40.128281,17891872
2835,Garissa,Bungalow,3,2,3749,2018,0,Semi-Furnished,"Parking, Security, Garden, Playground",-0.482206,39.666249,19079490
2836,Nakuru,Villa,3,1,1188,2023,3,Semi-Furnished,"Gym, Parking, Pool",-0.349226,36.055846,9782140
2837,Nairobi,Villa,2,5,3707,2022,1,Unfurnished,"Parking, Gym, Playground",-1.286364,36.785504,44488270
2838,Eldoret,Apartment,2,5,2206,2023,3,Unfurnished,Parking,0.50866,35.276084,17724464
2839,Wajir,Bungalow,4,4,3087,2021,2,Furnished,Pool,1.770956,40.05115,11904014
2840,Wajir,Villa,1,3,1377,2018,2,Semi-Furnished,"Security, Playground",1.701512,40.059654,5972629
2841,Naivasha,Villa,4,3,2833,2020,3,Unfurnished,"Parking, Pool, Garden, Security",-0.728383,36.435892,14287366
2842,Kisumu,Villa,2,4,728,2019,2,Furnished,"Playground, Gym",-0.083547,34.750996,5398793
2843,Kisumu,Apartment,4,5,1439,2019,1,Unfurnished,"Playground, Garden, Security",-0.082532,34.740195,12523862
2844,Thika,Bungalow,6,2,3093,2021,2,Unfurnished,"Gym, Security, Playground, Garden",-1.083265,37.116542,17870074
2845,Nakuru,Villa,1,4,1761,2021,0,Unfurnished,"Garden, Gym",-0.348238,36.111665,12342472
2846,Nairobi,House,4,2,1962,2021,2,Furnished,"Gym, Parking, Pool, Garden",-1.247463,36.781451,23517068
2847,Garissa,Apartment,3,5,1965,2021,0,Semi-Furnished,"Gym, Garden, Parking",-0.409617,39.687693,11067414
2848,Nairobi,Apartment,1,5,2971,2021,1,Furnished,"Pool, Playground",-1.317802,36.777918,25051646
2849,Kisumu,Villa,1,2,3811,2023,1,Furnished,"Security, Playground, Gym",-0.120017,34.767489,29185552
2850,Malindi,Apartment,6,1,1580,2023,3,Furnished,"Garden, Pool, Playground, Parking",-3.179034,40.104791,11163880
2851,Kisumu,Villa,5,3,3763,2020,0,Furnished,"Pool, Playground, Security",-0.051057,34.726238,33332927
2852,Thika,House,1,3,3529,2018,1,Semi-Furnished,"Security, Parking, Gym, Garden",-1.00368,37.031476,22945687
2853,Wajir,House,5,5,1447,2023,2,Semi-Furnished,"Pool, Gym, Security",1.723618,40.017074,5578101
2854,Nairobi,Villa,6,3,3683,2023,2,Furnished,"Parking, Playground, Garden",-1.279073,36.846477,30977384
2855,Wajir,Villa,4,5,1730,2024,3,Unfurnished,"Pool, Security, Parking, Playground",1.753175,40.112154,6007276
2856,Kisumu,Villa,3,1,3833,2022,1,Unfurnished,"Parking, Playground, Garden, Security",-0.042403,34.740379,23463585
2857,Nakuru,Townhouse,1,2,894,2018,0,Furnished,"Pool, Playground, Garden, Parking",-0.343689,36.05425,6377042
2858,Eldoret,Villa,5,4,1718,2021,2,Furnished,Playground,0.498488,35.309333,13840270
2859,Nakuru,Townhouse,2,3,785,2024,2,Unfurnished,"Playground, Pool, Garden",-0.340796,36.053211,6167648
2860,Eldoret,Apartment,4,3,2931,2024,1,Furnished,"Security, Playground, Pool",0.491163,35.239103,23666278
2861,Eldoret,Villa,6,5,489,2023,1,Furnished,"Gym, Security",0.500584,35.28001,4240116
2862,Kisumu,House,1,5,1465,2019,0,Furnished,Parking,-0.095625,34.745397,8984932
2863,Garissa,House,2,4,1021,2019,2,Unfurnished,"Pool, Security",-0.408273,39.699224,5693184
2864,Thika,Townhouse,2,1,2241,2021,3,Furnished,"Parking, Playground, Pool",-1.005542,37.031768,13939122
2865,Wajir,Bungalow,1,3,2830,2022,3,Unfurnished,"Pool, Parking",1.712262,40.069391,8763196
2866,Mombasa,House,2,3,1357,2018,1,Semi-Furnished,"Gym, Playground, Parking, Security",-4.048823,39.624401,12886864
2867,Malindi,Villa,4,5,1108,2019,2,Unfurnished,"Gym, Playground",-3.212015,40.079183,6491784
2868,Kisumu,Townhouse,6,4,3767,2022,3,Semi-Furnished,"Playground, Garden, Gym, Security",-0.13501,34.742291,30339711
2869,Mombasa,House,5,1,1666,2019,1,Unfurnished,"Parking, Pool, Garden, Playground",-4.021311,39.632325,13946286
2870,Kisumu,Townhouse,4,4,1526,2024,0,Semi-Furnished,Parking,-0.1317,34.773951,13269673
2871,Wajir,Villa,4,3,2014,2024,0,Semi-Furnished,"Playground, Gym",1.787004,40.108431,8766961
2872,Garissa,Villa,1,1,2918,2018,1,Semi-Furnished,"Playground, Garden, Gym",-0.447665,39.647922,11121869
2873,Eldoret,Bungalow,2,1,2733,2024,2,Unfurnished,Gym,0.49948,35.228554,17674802
